Volume_(BTC),Volume_(Currency),Weighted_Price,cheat,lag
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
10.1,50.5,5,5,5
19.048,95.24,5,5,5
19.048,95.24,5,5,5
19.048,95.24,5,5,5
19.048,95.24,5,5,5
19.048,95.24,5,5,5
19.048,95.24,5,5,5
19.048,95.24,5,5,5
19.048,95.24,5,5,5
19.048,95.24,5,5,5
19.048,95.24,5,5,5
19.048,95.24,5,5,5
19.048,95.24,5,5,5
19.048,95.24,5,5,5
19.048,95.24,5,5,5
19.048,95.24,5,5,5
19.048,95.24,5,5,5
19.048,95.24,5,5,5
19.048,95.24,5,5,5
19.048,95.24,5,5,5
19.048,95.24,5,5,5
19.048,95.24,5,5,5
19.048,95.24,5,5,5
19.048,95.24,5,5,5
19.048,95.24,5,5,5
19.048,95.24,5,5,5
19.048,95.24,5,5,5
19.048,95.24,5,5,5
19.048,95.24,5,5,5
19.048,95.24,5,5,5
19.048,95.24,5,5,5
19.048,95.24,5,5,5
19.048,95.24,5,5,5
19.048,95.24,5,5,5
19.048,95.24,5,5,5
19.048,95.24,5,5,5
19.048,95.24,5,5,5
19.048,95.24,5,5,5
19.048,95.24,5,5,5
19.048,95.24,5,5,5
19.048,95.24,5,5,5
19.048,95.24,5,5,5
19.048,95.24,5,5,5
19.048,95.24,5,5,5
19.048,95.24,5,5,5
19.048,95.24,5,5,5
19.048,95.24,5,5,5
19.048,95.24,5,5,5
19.048,95.24,5,5,5
19.048,95.24,5,5,5
19.048,95.24,5,5,5
19.048,95.24,5,5,5
19.048,95.24,5,5,5
19.048,95.24,5,5,5
19.048,95.24,5,5,5
19.048,95.24,5,5,5
19.048,95.24,5,5,5
19.048,95.24,5,5,5
19.048,95.24,5,5,5
19.048,95.24,5,5,5
19.048,95.24,5,5,5
19.048,95.24,5,5,5
19.048,95.24,5,5,5
19.048,95.24,5,5,5
19.048,95.24,5,5,5
19.048,95.24,5,5,5
19.048,95.24,5,5,5
19.048,95.24,5,5,5
19.048,95.24,5,5,5
19.048,95.24,5,5,5
19.048,95.24,5,5,5
19.048,95.24,5,5,5
19.048,95.24,5,5,5
19.048,95.24,5,5,5
19.048,95.24,5,5,5
19.048,95.24,5,5,5
19.048,95.24,5,5,5
19.048,95.24,5,5,5
19.048,95.24,5,5,5
19.048,95.24,5,5,5
